,MemeID,CommentScore
357,t0d057,"[0, 0, 0]"
358,kzm42s,"[0, 0, 0]"
359,naxbyq,"[0, 0, 0]"
360,lg3aht,"[0.0, 1.0, 0.0]"
361,xh9whr,"[0.0, 1.0, 0.0]"
362,vecr9m,"[0.0, 1.0, 0.0]"
363,lf6btx,"[0, 0, 0]"
364,lp1nd6,"[0.0, 1.0, 0.0]"
365,wotxwc,"[0, 0, 0]"
366,tjejxs,"[0.0, 1.0, 0.0]"
367,m72rmv,"[0, 0, 0]"
368,l60gmp,"[0, 0, 0]"
369,mll6q0,"[0, 0, 0]"
370,o6mqoo,"[0.0, 1.0, 0.0]"
371,mbe4yu,"[0, 0, 0]"
372,pioycj,"[0.0, 1.0, 0.0]"
373,s22gxz,"[0.0, 1.0, 0.0]"
374,lvr66a,"[0.0, 1.0, 0.0]"
375,l0msjg,"[0.0, 1.0, 0.0]"
376,lftql6,"[0.0, 1.0, 0.0]"
377,m3h5pz,"[0, 0, 0]"
378,lg3ucv,"[0.0, 1.0, 0.0]"
379,uo3sca,"[0.0, 1.0, 0.0]"
380,t9d0yj,"[0.0, 1.0, 0.0]"
381,lb9o02,"[0.0, 1.0, 0.0]"
382,n3vq1p,"[0.0, 1.0, 0.0]"
383,y4b2f6,"[0.0, 1.0, 0.0]"
384,t2cd48,"[0.0, 1.0, 0.0]"
385,v7b8t0,"[0.0, 1.0, 0.0]"
386,wlusl0,"[0.0, 1.0, 0.0]"
387,ri6foh,"[0.0, 1.0, 0.0]"
388,l8baic,"[0, 0, 0]"
389,mk62fc,"[0, 0, 0]"
390,t6kzbd,"[0.0, 1.0, 0.0]"
391,nh6ihp,"[0.0, 1.0, 0.0]"
392,u2ey53,"[0.0, 1.0, 0.0]"
393,ldhmdc,"[0.0, 1.0, 0.0]"
394,y435t9,"[0.0, 1.0, 0.0]"
395,l4v5j1,"[0.0, 1.0, 0.0]"
396,np1k81,"[0.0, 1.0, 0.0]"
397,mxvqas,"[0, 0, 0]"
398,vaqsl3,"[0.0, 1.0, 0.0]"
399,mlz2i3,"[0.0, 1.0, 0.0]"
400,tktq3w,"[0.0, 1.0, 0.0]"
401,of7ttl,"[0.0, 1.0, 0.0]"
402,mgo0lt,"[0.0, 1.0, 0.0]"
403,l2nil8,"[0, 0, 0]"
404,n2xphc,"[0.0, 1.0, 0.0]"
405,kuehlb,"[0, 0, 0]"
406,v0252c,"[0.0, 1.0, 0.0]"
407,tpsrmy,"[0, 0, 0]"
408,wxcce6,"[0.0, 1.0, 0.0]"
409,n1m7vg,"[0.0, 1.0, 0.0]"
410,ofw54e,"[0.0, 1.0, 0.0]"
411,rd51hn,"[0, 0, 0]"
412,w6ti5g,"[0.0, 1.0, 0.0]"
413,ln8rzw,"[0.0, 1.0, 0.0]"
414,p5ogh2,"[0.0, 1.0, 0.0]"
415,vzcsik,"[0.0, 1.0, 0.0]"
416,kvmgsd,"[0.0, 1.0, 0.0]"
417,l3b7ng,"[0, 0, 0]"
418,kzeevv,"[0, 0, 0]"
419,ne7zp4,"[0, 0, 0]"
420,l5o81z,"[0.0, 1.0, 0.0]"
421,th1m0a,"[0.0, 1.0, 0.0]"
422,sjvkkx,"[0.0, 1.0, 0.0]"
423,o12gc2,"[0.0, 1.0, 0.0]"
424,l8fehx,"[0, 0, 0]"
425,r048x7,"[0, 0, 0]"
426,kxji3f,"[0.0, 1.0, 0.0]"
427,nekzm7,"[0.0, 1.0, 0.0]"
428,tk5lzo,"[0.0, 1.0, 0.0]"
429,ohmzqr,"[0, 0, 0]"
430,myh4ai,"[0, 0, 0]"
431,mas5d1,"[0, 0, 0]"
432,mi0ire,"[0.0, 1.0, 0.0]"
433,okd9rz,"[0, 0, 0]"
434,lgys4e,"[0.0, 1.0, 0.0]"
435,ogewzc,"[0, 0, 0]"
436,mvma27,"[0, 0, 0]"
437,onm814,"[0.0, 1.0, 0.0]"
438,kwqhnq,"[0.0, 1.0, 0.0]"
439,thhs7p,"[0.0, 1.0, 0.0]"
440,pzd1pd,"[0.0, 1.0, 0.0]"
441,u485kb,"[0.0, 1.0, 0.0]"
442,llgc11,"[0, 0, 0]"
443,lcg787,"[0, 0, 0]"
444,nzgk9f,"[0.0, 1.0, 0.0]"
445,nk4ls1,"[0.0, 1.0, 0.0]"
446,n923bh,"[0.0, 1.0, 0.0]"
447,w5ljrb,"[0.0, 1.0, 0.0]"
448,qlhlho,"[0.0, 1.0, 0.0]"
449,t54xc2,"[0.0, 1.0, 0.0]"
450,x26bl0,"[0, 0, 0]"
451,m3pkzd,"[0, 0, 0]"
452,w1pdrb,"[0, 0, 0]"
453,mbmaqy,"[0.0, 1.0, 0.0]"
454,p6xlc4,"[0.0, 1.0, 0.0]"
455,o3xhal,"[0.0, 1.0, 0.0]"
456,wjwe81,"[0.0, 1.0, 0.0]"
457,n4guii,"[0, 0, 0]"
458,m3yz29,"[0.0, 1.0, 0.0]"
459,qn8vp5,"[0.0, 1.0, 0.0]"
460,mdc8bg,"[0, 0, 0]"
461,ptyuqk,"[0.0, 1.0, 0.0]"
462,mfad0x,"[0.0, 1.0, 0.0]"
463,u33viw,"[0.0, 1.0, 0.0]"
464,mi0igy,"[0, 0, 0]"
465,xtypr6,"[0.0, 1.0, 0.0]"
466,lkd5bo,"[0, 0, 0]"
467,lklpj0,"[0, 0, 0]"
468,wkdrn5,"[0.0, 1.0, 0.0]"
469,sepnyh,"[0.0, 1.0, 0.0]"
470,w3n2z9,"[0.0, 1.0, 0.0]"
471,lv8g1l,"[0.0, 1.0, 0.0]"
472,my1nb1,"[0.0, 1.0, 0.0]"
473,lq8l6x,"[0.0, 1.0, 0.0]"
474,kzwlju,"[0, 0, 0]"
475,lw0nn2,"[0.0, 1.0, 0.0]"
476,litfw6,"[0, 0, 0]"
477,qyd49p,"[0.0, 1.0, 0.0]"
478,woy55i,"[0.0, 1.0, 0.0]"
479,qlqbqm,"[0.0, 1.0, 0.0]"
480,qr3ubl,"[0.0, 1.0, 0.0]"
481,lfrsli,"[0, 0, 0]"
482,n5ddzj,"[0.0, 1.0, 0.0]"
483,selurd,"[0.0, 1.0, 0.0]"
484,llln2o,"[0.0, 1.0, 0.0]"
485,ni8n3w,"[0.0, 1.0, 0.0]"
486,l91l81,"[0.0, 1.0, 0.0]"
487,l1xo1o,"[0.0, 1.0, 0.0]"
488,mpkrmv,"[0.0, 1.0, 0.0]"
489,mvb09p,"[0, 0, 0]"
490,wauatf,"[0.0, 1.0, 0.0]"
491,x5r8h1,"[0, 0, 0]"
492,lzsim8,"[0.0, 1.0, 0.0]"
493,m700zx,"[0, 0, 0]"
494,ww2649,"[0.0, 1.0, 0.0]"
495,uyzxap,"[0.0, 1.0, 0.0]"
496,vb6zd9,"[0.0, 1.0, 0.0]"
497,o4n326,"[0.0, 1.0, 0.0]"
498,mx7mit,"[0.0, 1.0, 0.0]"
499,l5jbot,"[0, 0, 0]"
500,lgb0nd,"[0, 0, 0]"
501,kzd8tv,"[0, 0, 0]"
502,ly9j3a,"[0, 0, 0]"
503,qtpqd9,"[0.0, 1.0, 0.0]"
504,mz07w9,"[0.0, 1.0, 0.0]"
505,sw5262,"[0, 0, 0]"
506,o0e7q8,"[0, 0, 0]"
507,kwrm5g,"[0, 0, 0]"
508,lo6bh6,"[0.0, 1.0, 0.0]"
509,mdtsjy,"[0, 0, 0]"
510,l23n53,"[0.0, 1.0, 0.0]"
511,m47aw8,"[0, 0, 0]"
512,vp9vek,"[0.0, 1.0, 0.0]"
513,lohz3l,"[0, 0, 0]"
514,rvhfvl,"[0.0, 1.0, 0.0]"
515,l5icop,"[0.0, 1.0, 0.0]"
516,wxc9a6,"[0.0, 1.0, 0.0]"
517,nsuuav,"[0.0, 1.0, 0.0]"
518,r9wwm4,"[0.0, 1.0, 0.0]"
519,n9x2cn,"[0.0, 1.0, 0.0]"
520,lua9z4,"[0, 0, 0]"
521,skal4v,"[0.0, 1.0, 0.0]"
522,swamoo,"[0.0, 1.0, 0.0]"
523,tx0743,"[0.0, 1.0, 0.0]"
524,lqysrw,"[0.0, 1.0, 0.0]"
525,u2h8y2,"[0.0, 1.0, 0.0]"
526,mfx1wx,"[0.0, 1.0, 0.0]"
527,lydn76,"[0, 0, 0]"
528,wvve78,"[0.0, 1.0, 0.0]"
529,x5w1pf,"[0, 0, 0]"
530,m6gdnu,"[0, 0, 0]"
531,lxxrcu,"[0.0, 1.0, 0.0]"
532,kxxzn3,"[0, 0, 0]"
533,m70fki,"[0, 0, 0]"
534,mcc4qq,"[0.0, 1.0, 0.0]"
535,mdqm1y,"[0.0, 1.0, 0.0]"
536,kwml3g,"[0.0, 1.0, 0.0]"
537,l0llzb,"[0.0, 1.0, 0.0]"
538,my8rcc,"[0.0, 1.0, 0.0]"
539,mhndrj,"[0, 0, 0]"
540,mu9n42,"[0.0, 1.0, 0.0]"
541,nwijuv,"[0.0, 1.0, 0.0]"
542,lf04ox,"[0.0, 1.0, 0.0]"
543,l0wg95,"[0.0, 1.0, 0.0]"
544,l2whgh,"[0, 0, 0]"
545,obuenf,"[0.0, 1.0, 0.0]"
546,mk73mn,"[0.0, 1.0, 0.0]"
547,qkzjxg,"[0, 0, 0]"
548,mdqocs,"[0.0, 1.0, 0.0]"
549,lexw6r,"[0, 0, 0]"
550,l1g5j9,"[0, 0, 0]"
551,t2kjeo,"[0.0, 1.0, 0.0]"
552,n4evbx,"[0.0, 1.0, 0.0]"
553,v4qtw2,"[0, 0, 0]"
554,malsvx,"[0.0, 1.0, 0.0]"
