,MemeID,CommentScore
170,x0ybak,"[1.0, 0.0, 0.0]"
171,phy4tj,"[0, 0, 0]"
172,oa3348,"[1.0, 0.0, 0.0]"
173,n6xnf2,"[0.7777777777777778, 0.2222222222222222, 0.0]"
174,wiuyvo,"[0.9, 0.1, 0.0]"
175,prokkp,"[0.9444444444444444, 0.05555555555555555, 0.0]"
176,ptfu12,"[1.0, 0.0, 0.0]"
177,s3xaye,"[1.0, 0.0, 0.0]"
178,mu647a,"[1.0, 0.0, 0.0]"
179,l6bm95,"[1.0, 0.0, 0.0]"
180,vulp9u,"[0, 0, 0]"
181,rsubow,"[1.0, 0.0, 0.0]"
182,tfyt7c,"[1.0, 0.0, 0.0]"
183,q7ckg3,"[1.0, 0.0, 0.0]"
184,qjiu6s,"[0.0, 1.0, 0.0]"
185,q8128r,"[0.7777777777777778, 0.2222222222222222, 0.0]"
186,w0oz7g,"[0.95, 0.05, 0.0]"
187,hz1lt3,"[0.875, 0.125, 0.0]"
188,hmhmth,"[1.0, 0.0, 0.0]"
189,p1pga8,"[1.0, 0.0, 0.0]"
190,t01d94,"[1.0, 0.0, 0.0]"
191,kdc3fe,"[0, 0, 0]"
192,e0zwu3,"[0.5, 0.5, 0.0]"
193,szlcss,"[1.0, 0.0, 0.0]"
194,rm1cgy,"[1.0, 0.0, 0.0]"
195,vqt3m3,"[0.25, 0.75, 0.0]"
196,rvozfa,"[1.0, 0.0, 0.0]"
197,kdad12,"[0.8666666666666667, 0.13333333333333333, 0.0]"
198,nm7wjf,"[0.8888888888888888, 0.1111111111111111, 0.0]"
199,he5gnh,"[1.0, 0.0, 0.0]"
200,od1v7l,"[1.0, 0.0, 0.0]"
201,o17vln,"[0, 0, 0]"
202,hmka4u,"[0, 0, 0]"
203,oimsfc,"[0.8571428571428571, 0.14285714285714285, 0.0]"
204,lx6fbr,"[0.75, 0.25, 0.0]"
205,pj6s05,"[1.0, 0.0, 0.0]"
206,w0bqjp,"[0.9285714285714286, 0.07142857142857142, 0.0]"
207,r6ms0l,"[1.0, 0.0, 0.0]"
208,ux2su3,"[0.8918918918918919, 0.10810810810810811, 0.0]"
209,u47x3j,"[1.0, 0.0, 0.0]"
210,obvsux,"[0.8666666666666667, 0.13333333333333333, 0.0]"
211,v4lkpf,"[1.0, 0.0, 0.0]"
212,t5s4zm,"[0.75, 0.25, 0.0]"
213,ppx0zj,"[1.0, 0.0, 0.0]"
214,klgc4e,"[0.75, 0.25, 0.0]"
215,keln6h,"[0.9, 0.1, 0.0]"
216,vg3l7j,"[0, 0, 0]"
217,qupq5b,"[0, 0, 0]"
218,e50qa5,"[1.0, 0.0, 0.0]"
219,iny6ci,"[0, 0, 0]"
220,e1bsss,"[1.0, 0.0, 0.0]"
221,vcjob8,"[1.0, 0.0, 0.0]"
222,uhifch,"[0, 0, 0]"
223,ntuevv,"[0.8333333333333334, 0.16666666666666666, 0.0]"
224,o1xeqr,"[0.8235294117647058, 0.17647058823529413, 0.0]"
225,oo1yn1,"[0, 0, 0]"
226,e6o3ee,"[0.8333333333333334, 0.16666666666666666, 0.0]"
227,wws5t8,"[0.8125, 0.1875, 0.0]"
228,vfu5bu,"[1.0, 0.0, 0.0]"
229,oyuasf,"[1.0, 0.0, 0.0]"
230,oqwbcz,"[0.8, 0.2, 0.0]"
231,v45nkw,"[1.0, 0.0, 0.0]"
232,o7ao8l,"[1.0, 0.0, 0.0]"
233,o0t7kr,"[0, 0, 0]"
234,xrfbhf,"[0, 0, 0]"
235,r16xip,"[1.0, 0.0, 0.0]"
236,s331zx,"[0.0, 1.0, 0.0]"
237,no15hs,"[0.9090909090909091, 0.09090909090909091, 0.0]"
238,p4fh1s,"[1.0, 0.0, 0.0]"
239,pmsfdc,"[1.0, 0.0, 0.0]"
240,m3k1js,"[0.8571428571428571, 0.14285714285714285, 0.0]"
241,lt2vfj,"[1.0, 0.0, 0.0]"
242,m8ontu,"[0.9047619047619048, 0.09523809523809523, 0.0]"
243,k3mib5,"[1.0, 0.0, 0.0]"
244,p2yae8,"[0.9166666666666666, 0.08333333333333333, 0.0]"
245,nin86n,"[0.875, 0.125, 0.0]"
246,uqefjo,"[0.9375, 0.0625, 0.0]"
247,cpwwve,"[1.0, 0.0, 0.0]"
248,p2es6z,"[0.9166666666666666, 0.08333333333333333, 0.0]"
249,omatys,"[0.9333333333333333, 0.06666666666666667, 0.0]"
250,pxus1p,"[1.0, 0.0, 0.0]"
251,n6122e,"[1.0, 0.0, 0.0]"
252,pd4z5s,"[1.0, 0.0, 0.0]"
253,v0zzte,"[1.0, 0.0, 0.0]"
254,pb7eu3,"[0.8333333333333334, 0.16666666666666666, 0.0]"
255,qupjj4,"[0, 0, 0]"
256,u1v6nx,"[1.0, 0.0, 0.0]"
257,ru28bn,"[0.6666666666666666, 0.3333333333333333, 0.0]"
258,opyjfo,"[0.5, 0.5, 0.0]"
259,t4i36f,"[0.9333333333333333, 0.06666666666666667, 0.0]"
260,o8fosm,"[1.0, 0.0, 0.0]"
261,vfttf9,"[1.0, 0.0, 0.0]"
262,f8gw1o,"[0.0, 1.0, 0.0]"
263,pdrkp7,"[0.9666666666666667, 0.03333333333333333, 0.0]"
264,i9nzm8,"[1.0, 0.0, 0.0]"
265,klt3tu,"[0.5, 0.5, 0.0]"
266,pn9d0g,"[0.8888888888888888, 0.1111111111111111, 0.0]"
267,qugxg7,"[0.8, 0.2, 0.0]"
268,k3jxws,"[1.0, 0.0, 0.0]"
269,f9982m,"[0, 0, 0]"
270,r0an06,"[0, 0, 0]"
271,qmii4e,"[0.625, 0.375, 0.0]"
272,qlzmz1,"[1.0, 0.0, 0.0]"
273,kpufsa,"[0.8333333333333334, 0.16666666666666666, 0.0]"
274,leux1v,"[1.0, 0.0, 0.0]"
275,rqiy1h,"[0.0, 1.0, 0.0]"
276,g0h46y,"[0.6666666666666666, 0.3333333333333333, 0.0]"
277,ohgra2,"[0, 0, 0]"
278,odd07v,"[0.9166666666666666, 0.08333333333333333, 0.0]"
279,tg77oe,"[1.0, 0.0, 0.0]"
280,mt12py,"[0, 0, 0]"
281,qlee01,"[1.0, 0.0, 0.0]"
282,d7hhp1,"[0, 0, 0]"
283,n4n637,"[0.8518518518518519, 0.14814814814814814, 0.0]"
284,qe08oj,"[1.0, 0.0, 0.0]"
285,v6v216,"[1.0, 0.0, 0.0]"
286,pgrnaj,"[0.8571428571428571, 0.14285714285714285, 0.0]"
287,hk8jvw,"[1.0, 0.0, 0.0]"
288,o6zd72,"[0, 0, 0]"
289,sdxse5,"[0.6666666666666666, 0.3333333333333333, 0.0]"
290,kzwdei,"[0.9444444444444444, 0.05555555555555555, 0.0]"
291,onz67m,"[0.8888888888888888, 0.1111111111111111, 0.0]"
292,kmnj95,"[0.625, 0.375, 0.0]"
293,ss33vi,"[1.0, 0.0, 0.0]"
294,otybg3,"[1.0, 0.0, 0.0]"
295,vdxx05,"[1.0, 0.0, 0.0]"
296,q6ok2w,"[1.0, 0.0, 0.0]"
297,mc1ic4,"[1.0, 0.0, 0.0]"
298,k99wh2,"[0.75, 0.25, 0.0]"
299,oyrsld,"[0.75, 0.25, 0.0]"
300,nw2lx9,"[0.6, 0.4, 0.0]"
301,ju29f6,"[0, 0, 0]"
302,vg92yq,"[0, 0, 0]"
303,i2bwty,"[0.5714285714285714, 0.42857142857142855, 0.0]"
304,o87855,"[1.0, 0.0, 0.0]"
305,wygrld,"[0.8571428571428571, 0.14285714285714285, 0.0]"
306,vimaqw,"[0, 0, 0]"
307,rex7wt,"[0, 0, 0]"
308,sfwmd6,"[1.0, 0.0, 0.0]"
