,MemeID,CommentScore
147,xyrky1,"[0.65625, 0.34375, 0.0]"
148,xw9roi,"[0.75, 0.25, 0.0]"
149,xnohvq,"[0, 0, 0]"
150,x66bi8,"[0.6301369863013698, 0.3698630136986301, 0.0]"
151,xvxxkz,"[0.5, 0.5, 0.0]"
152,y1gm9g,"[0.7105263157894737, 0.2894736842105263, 0.0]"
153,xwmhul,"[0.2857142857142857, 0.7142857142857143, 0.0]"
154,y3ufjx,"[0.4264705882352941, 0.5735294117647058, 0.0]"
155,xs8q5b,"[0.5, 0.5, 0.0]"
156,wsng4i,"[0.569620253164557, 0.43037974683544306, 0.0]"
157,wu3gdh,"[0.5, 0.5, 0.0]"
158,wtg4j4,"[0.4666666666666667, 0.5333333333333333, 0.0]"
159,xyth9o,"[0.5, 0.5, 0.0]"
160,xy4oy8,"[0.4117647058823529, 0.5882352941176471, 0.0]"
161,wu3bl1,"[0.5925925925925926, 0.4074074074074074, 0.0]"
162,xgyg7j,"[0.45, 0.55, 0.0]"
163,xufn8m,"[0.3333333333333333, 0.6666666666666666, 0.0]"
164,xrer4e,"[0.4, 0.6, 0.0]"
165,y53aro,"[0.3157894736842105, 0.6842105263157895, 0.0]"
166,y2br9j,"[0.5714285714285714, 0.42857142857142855, 0.0]"
167,y5zkgx,"[1.0, 0.0, 0.0]"
168,xvqidu,"[0.42857142857142855, 0.5714285714285714, 0.0]"
169,y078eo,"[0.8604651162790697, 0.13953488372093023, 0.0]"
170,xcjzkc,"[0.801980198019802, 0.19801980198019803, 0.0]"
171,xlz48a,"[0.36363636363636365, 0.6363636363636364, 0.0]"
172,xcwsvv,"[0.4642857142857143, 0.5357142857142857, 0.0]"
173,y1wcf0,"[0.6666666666666666, 0.3333333333333333, 0.0]"
174,xnk9hb,"[0.6521739130434783, 0.34782608695652173, 0.0]"
175,x4d09z,"[0.7425742574257426, 0.25742574257425743, 0.0]"
176,x45b7h,"[0.75, 0.25, 0.0]"
177,x0cheq,"[0.6666666666666666, 0.3333333333333333, 0.0]"
178,xz70va,"[0.8, 0.2, 0.0]"
179,y6yf47,"[0.3333333333333333, 0.6666666666666666, 0.0]"
180,xexupw,"[0.4772727272727273, 0.5227272727272727, 0.0]"
181,xwbawq,"[0.0, 1.0, 0.0]"
182,wwz0q3,"[0.4, 0.6, 0.0]"
183,xrh764,"[0.6435643564356436, 0.3564356435643564, 0.0]"
184,y6iqoa,"[0.7326732673267327, 0.26732673267326734, 0.0]"
185,xbwai7,"[0.4, 0.6, 0.0]"
186,xdos01,"[0.4166666666666667, 0.5833333333333334, 0.0]"
187,y3iehx,"[0.2857142857142857, 0.7142857142857143, 0.0]"
188,x2rknz,"[0.25, 0.75, 0.0]"
189,wr532b,"[0.7083333333333334, 0.2916666666666667, 0.0]"
190,xsjcvq,"[0, 0, 0]"
191,wsimf0,"[0.3157894736842105, 0.6842105263157895, 0.0]"
