,MemeID,CommentScore
151,xnginl,"[0.391304347826087, 0.6086956521739131, 0.0]"
152,xlz21o,"[0.7, 0.3, 0.0]"
153,xy3d0h,"[0.8461538461538461, 0.15384615384615385, 0.0]"
154,y0pf17,"[1.0, 0.0, 0.0]"
155,xkfb67,"[0.5, 0.5, 0.0]"
156,xvrpke,"[0.639344262295082, 0.36065573770491804, 0.0]"
157,xnlyrj,"[0.6732673267326733, 0.32673267326732675, 0.0]"
158,xta0o0,"[0.7777777777777778, 0.2222222222222222, 0.0]"
159,xm6wuh,"[0.7037037037037037, 0.2962962962962963, 0.0]"
160,xpuunf,"[0.6538461538461539, 0.34615384615384615, 0.0]"
161,xiknw1,"[0.48717948717948717, 0.5128205128205128, 0.0]"
162,xv4yxa,"[0.5263157894736842, 0.47368421052631576, 0.0]"
163,xzh6oz,"[0.6666666666666666, 0.3333333333333333, 0.0]"
164,y1stoa,"[0.7313432835820896, 0.26865671641791045, 0.0]"
165,y1mdho,"[0.6138613861386139, 0.38613861386138615, 0.0]"
166,xow2sf(1),"[1.0, 0.0, 0.0]"
167,xiqv51,"[0.6039603960396039, 0.39603960396039606, 0.0]"
168,y14gbr,"[0.8, 0.2, 0.0]"
169,xz2xpw,"[0.5643564356435643, 0.43564356435643564, 0.0]"
170,xr5nvj,"[0.8, 0.2, 0.0]"
171,xzo6jz,"[0.5526315789473685, 0.4473684210526316, 0.0]"
172,xts7ez,"[0.5, 0.5, 0.0]"
173,xx6opx,"[0.693069306930693, 0.3069306930693069, 0.0]"
174,xtjolf,"[0.6607142857142857, 0.3392857142857143, 0.0]"
175,xrpgu4,"[0.7222222222222222, 0.2777777777777778, 0.0]"
176,y2pn8t,"[0.6831683168316832, 0.31683168316831684, 0.0]"
177,y0bikf,"[0.7647058823529411, 0.23529411764705882, 0.0]"
178,y1ab7j,"[0.6039603960396039, 0.39603960396039606, 0.0]"
179,xuk4ki,"[0.7128712871287128, 0.2871287128712871, 0.0]"
180,xlqjk5,"[1.0, 0.0, 0.0]"
181,xy2b3w,"[0.5588235294117647, 0.4411764705882353, 0.0]"
182,xwunoe,"[0.6666666666666666, 0.3333333333333333, 0.0]"
183,xjijec,"[0.6617647058823529, 0.3382352941176471, 0.0]"
184,xkdzg4,"[0.875, 0.125, 0.0]"
185,y570fc,"[0.75, 0.25, 0.0]"
186,xlr3mi,"[0.7192982456140351, 0.2807017543859649, 0.0]"
187,xzvmg0,"[0.5306122448979592, 0.46938775510204084, 0.0]"
188,y0hqz3,"[0.7058823529411765, 0.29411764705882354, 0.0]"
189,xworfi,"[0.2857142857142857, 0.7142857142857143, 0.0]"
190,xq411z,"[0.6534653465346535, 0.3465346534653465, 0.0]"
191,y068tc,"[0.7613636363636364, 0.23863636363636365, 0.0]"
192,xjbnzc,"[0.68, 0.32, 0.0]"
193,xoy9ij(1),"[0.825, 0.175, 0.0]"
194,xw1lib,"[0.8571428571428571, 0.14285714285714285, 0.0]"
195,xx3lis,"[0.5384615384615384, 0.46153846153846156, 0.0]"
196,xtvzd2,"[0.7777777777777778, 0.2222222222222222, 0.0]"
197,xin78q,"[0.6533333333333333, 0.3466666666666667, 0.0]"
198,xplquu,"[0.651685393258427, 0.34831460674157305, 0.0]"
199,xt3umi,"[0.7142857142857143, 0.2857142857142857, 0.0]"
200,xwerzh,"[0.75, 0.25, 0.0]"
201,xyk0ar,"[0.5643564356435643, 0.43564356435643564, 0.0]"
202,y36st8,"[0.8333333333333334, 0.16666666666666666, 0.0]"
203,xsg82i,"[0.5714285714285714, 0.42857142857142855, 0.0]"
204,xo4si8,"[1.0, 0.0, 0.0]"
205,xqtseh,"[1.0, 0.0, 0.0]"
206,y4y2wu,"[0.7227722772277227, 0.27722772277227725, 0.0]"
207,xsxkrv,"[0.5841584158415841, 0.4158415841584158, 0.0]"
208,y3bj8o,"[0.8571428571428571, 0.14285714285714285, 0.0]"
209,xu8lqv,"[0.6956521739130435, 0.30434782608695654, 0.0]"
210,y3ib84,"[0.6633663366336634, 0.33663366336633666, 0.0]"
211,xrsikp,"[0.7, 0.3, 0.0]"
212,xuij97,"[0.625, 0.375, 0.0]"
213,xrtf8t,"[0.7142857142857143, 0.2857142857142857, 0.0]"
214,xs4bu7,"[0.5841584158415841, 0.4158415841584158, 0.0]"
215,y3uvxj,"[0.5882352941176471, 0.4117647058823529, 0.0]"
216,xto4qq,"[0.5, 0.5, 0.0]"
217,xt48rh,"[0.6219512195121951, 0.3780487804878049, 0.0]"
218,xmq4bb,"[0.5609756097560976, 0.43902439024390244, 0.0]"
219,xx0w30,"[0.5, 0.5, 0.0]"
220,y1jvga,"[1.0, 0.0, 0.0]"
221,xl1g4z,"[0.7425742574257426, 0.25742574257425743, 0.0]"
222,xtr5n1,"[0.7857142857142857, 0.21428571428571427, 0.0]"
223,xv5p73,"[0.7543859649122807, 0.24561403508771928, 0.0]"
224,xmzzpz,"[0.8333333333333334, 0.16666666666666666, 0.0]"
225,xvp23m,"[0.85, 0.15, 0.0]"
226,xykx1n,"[0.6730769230769231, 0.3269230769230769, 0.0]"
227,y5g6sn,"[0.7692307692307693, 0.23076923076923078, 0.0]"
228,y4rylz,"[0.4444444444444444, 0.5555555555555556, 0.0]"
229,xtpqq5,"[0.7, 0.3, 0.0]"
230,y3fjo6,"[0.6153846153846154, 0.38461538461538464, 0.0]"
231,xxu5w4,"[0.9, 0.1, 0.0]"
232,xylp1u,"[1.0, 0.0, 0.0]"
233,xrq289,"[0.5384615384615384, 0.46153846153846156, 0.0]"
234,y41yym,"[1.0, 0.0, 0.0]"
235,xxkfl5,"[0.8, 0.2, 0.0]"
236,xnq9mh,"[0.5643564356435643, 0.43564356435643564, 0.0]"
237,xzilux,"[0.6388888888888888, 0.3611111111111111, 0.0]"
238,y0w5rs,"[0.7326732673267327, 0.26732673267326734, 0.0]"
239,y5iq5s,"[0.7213114754098361, 0.2786885245901639, 0.0]"
240,xrtnx3,"[0.7647058823529411, 0.23529411764705882, 0.0]"
241,xy0r5l,"[0.6237623762376238, 0.37623762376237624, 0.0]"
242,xy69xb,"[0.5714285714285714, 0.42857142857142855, 0.0]"
243,xsz319,"[0.693069306930693, 0.3069306930693069, 0.0]"
244,xisc6l,"[0.7083333333333334, 0.2916666666666667, 0.0]"
245,xxbifs,"[0.6666666666666666, 0.3333333333333333, 0.0]"
246,y4wlti,"[1.0, 0.0, 0.0]"
247,y5fxhz,"[0.6666666666666666, 0.3333333333333333, 0.0]"
248,y6do8n,"[1.0, 0.0, 0.0]"
249,y5jux6,"[0.6825396825396826, 0.31746031746031744, 0.0]"
250,xwdm1y,"[1.0, 0.0, 0.0]"
251,y5cb4v,"[0.5714285714285714, 0.42857142857142855, 0.0]"
252,xxcps0,"[0.4838709677419355, 0.5161290322580645, 0.0]"
253,xmlzln,"[0.6923076923076923, 0.3076923076923077, 0.0]"
254,xrrsuj,"[1.0, 0.0, 0.0]"
255,xpdd2x,"[0.875, 0.125, 0.0]"
256,xpste2,"[0.6470588235294118, 0.35294117647058826, 0.0]"
257,xvxrgz,"[0.7692307692307693, 0.23076923076923078, 0.0]"
258,xk6sp9,"[0.594059405940594, 0.40594059405940597, 0.0]"
259,xvgt2g,"[0.5714285714285714, 0.42857142857142855, 0.0]"
260,xqrni9,"[0.8235294117647058, 0.17647058823529413, 0.0]"
261,xla4ku,"[1.0, 0.0, 0.0]"
262,xkok0a,"[0.5, 0.5, 0.0]"
263,y1knm8,"[0.6, 0.4, 0.0]"
264,y5dpb5,"[0.696969696969697, 0.30303030303030304, 0.0]"
265,xub2dv,"[0.625, 0.375, 0.0]"
266,xjnl54,"[0.693069306930693, 0.3069306930693069, 0.0]"
