,MemeID,CommentScore
191,e5sapl,"[0.0, 1.0, 0.0]"
192,elxto4,"[0.0, 1.0, 0.0]"
193,fjy1db,"[0.0, 1.0, 0.0]"
194,kthski,"[0.0, 1.0, 0.0]"
195,m4ntui,"[0.0, 1.0, 0.0]"
196,go7ppj,"[0.0, 1.0, 0.0]"
197,ebl0sa,"[0.0, 1.0, 0.0]"
198,nqk6h2,"[0.0, 1.0, 0.0]"
199,fk2oql,"[0.0, 1.0, 0.0]"
200,fw3kpp,"[0.0, 1.0, 0.0]"
201,nivntd,"[0.0, 1.0, 0.0]"
202,fh4a1c,"[0.0, 1.0, 0.0]"
203,ed8nlz,"[0.0, 1.0, 0.0]"
204,kwgejr,"[0.0, 1.0, 0.0]"
205,ebvphz,"[0.0, 1.0, 0.0]"
206,nfi06d,"[0.0, 1.0, 0.0]"
207,pvycw3,"[0.0, 1.0, 0.0]"
208,ppwczr,"[0.0, 1.0, 0.0]"
209,gsinq8,"[0.0, 1.0, 0.0]"
210,szjmx3,"[0.0, 1.0, 0.0]"
211,f86rpd,"[0.0, 1.0, 0.0]"
212,ib8dcg,"[0.0, 1.0, 0.0]"
213,lxtgyk,"[0.0, 1.0, 0.0]"
214,ibw30f,"[0.0, 1.0, 0.0]"
215,jsxvsu,"[0.0, 1.0, 0.0]"
216,ekigwb,"[0.0, 1.0, 0.0]"
217,s8d3lp,"[0.0, 1.0, 0.0]"
218,hgkagl,"[0.0, 1.0, 0.0]"
219,etpsfg,"[0.0, 1.0, 0.0]"
220,iql1ev,"[0.0, 1.0, 0.0]"
221,sylq8q,"[0.0, 1.0, 0.0]"
222,fl4j5k,"[0.0, 1.0, 0.0]"
223,id8wa4,"[0.0, 1.0, 0.0]"
224,f1kqfu,"[0.0, 1.0, 0.0]"
225,j4nden,"[0.0, 1.0, 0.0]"
226,rmmhvw,"[0.0, 1.0, 0.0]"
227,ecixm8,"[0.0, 1.0, 0.0]"
228,jv9def,"[0.0, 1.0, 0.0]"
229,ky0bwe,"[0.0, 1.0, 0.0]"
230,hr2g1x,"[0.0, 1.0, 0.0]"
231,l0tx8d,"[0.0, 1.0, 0.0]"
232,jirshi,"[0.0, 1.0, 0.0]"
233,gk443z,"[0.2, 0.8, 0.0]"
234,tfkx2o,"[0.0, 1.0, 0.0]"
235,io8ngw,"[0.0, 1.0, 0.0]"
236,t8ww8x,"[0.0, 1.0, 0.0]"
237,prkqpd,"[0.0, 1.0, 0.0]"
238,ms0w91,"[0.0, 1.0, 0.0]"
239,kf9877,"[0.0, 1.0, 0.0]"
240,e56jhv,"[0.0, 1.0, 0.0]"
241,ggt7p0,"[0.0, 1.0, 0.0]"
242,m0o1gf,"[0.0, 1.0, 0.0]"
243,gbxf9e,"[0.0, 1.0, 0.0]"
244,m6sh1x,"[0.0, 1.0, 0.0]"
245,utapg1,"[0.0, 1.0, 0.0]"
246,llrsz9,"[0.0, 1.0, 0.0]"
247,ebhso2,"[0.0, 1.0, 0.0]"
248,mabtcp,"[0.0, 1.0, 0.0]"
249,me9xjo,"[0.0, 1.0, 0.0]"
250,eingqd,"[0.0, 1.0, 0.0]"
251,hfulv6,"[0.0, 1.0, 0.0]"
252,nx19li,"[0.0, 1.0, 0.0]"
253,l4rwjd,"[0.0, 1.0, 0.0]"
254,p3y88d,"[0.0, 1.0, 0.0]"
255,m6i5wc,"[0.0, 1.0, 0.0]"
256,sn6veh,"[0.0, 1.0, 0.0]"
257,fe1wpj,"[0.0, 1.0, 0.0]"
258,sk5br3,"[0.0, 1.0, 0.0]"
259,mgdnis,"[0.0, 1.0, 0.0]"
260,i9qv6n,"[0.0, 1.0, 0.0]"
261,kwlgn7,"[0.0, 1.0, 0.0]"
262,ovj82y,"[0.0, 1.0, 0.0]"
263,tnhv8c,"[0.0, 1.0, 0.0]"
264,q9iat5,"[0.0, 1.0, 0.0]"
265,ed1spl,"[0.0, 1.0, 0.0]"
266,f9pi4x,"[0.0, 1.0, 0.0]"
267,kzd7n0,"[0.0, 1.0, 0.0]"
268,f53pml,"[0.0, 1.0, 0.0]"
269,m07v0j,"[0.0, 1.0, 0.0]"
270,o6eas5,"[0.0, 1.0, 0.0]"
271,g0etob,"[0.0, 1.0, 0.0]"
272,j7dfvx,"[0.0, 1.0, 0.0]"
273,ebzyfk,"[0.0, 1.0, 0.0]"
274,ggt32x,"[0.0, 1.0, 0.0]"
275,edsrvk,"[0.0, 1.0, 0.0]"
276,kor44z,"[0.0, 1.0, 0.0]"
277,nwbdjl,"[0.0, 1.0, 0.0]"
278,en7hfb,"[0.0, 1.0, 0.0]"
279,sja5s2,"[0.0, 1.0, 0.0]"
280,mcpecf,"[0.0, 1.0, 0.0]"
281,xo60t6,"[0.0, 1.0, 0.0]"
282,eaiq1d,"[0.0, 1.0, 0.0]"
283,hrkq3d,"[0.0, 1.0, 0.0]"
284,hraovu,"[0.0, 1.0, 0.0]"
285,y3ps95,"[0.0, 1.0, 0.0]"
286,k5i033,"[0.25, 0.75, 0.0]"
287,mmsoff,"[0.0, 1.0, 0.0]"
288,lbnahc,"[0.0, 1.0, 0.0]"
289,emy77x,"[0.0, 1.0, 0.0]"
290,v9rca0,"[0.0, 1.0, 0.0]"
291,nawyat,"[0.0, 1.0, 0.0]"
292,mrx79w,"[0.0, 1.0, 0.0]"
293,rvw3la,"[0.0, 1.0, 0.0]"
294,k6tf1k,"[0.0, 1.0, 0.0]"
295,lksc95,"[0.0, 1.0, 0.0]"
296,kxtmj8,"[0.0, 1.0, 0.0]"
297,syvxab,"[0.0, 1.0, 0.0]"
298,kcmflb,"[0.0, 1.0, 0.0]"
299,grd1gk,"[0.0, 1.0, 0.0]"
300,lds17i,"[0.0, 1.0, 0.0]"
301,oeq81t,"[0.0, 1.0, 0.0]"
302,sf6wuw,"[0.0, 1.0, 0.0]"
303,ejdx9a,"[0.0, 1.0, 0.0]"
304,v1mut8,"[0.0, 1.0, 0.0]"
305,xchig7,"[0.0, 1.0, 0.0]"
306,jpbifd,"[0.0, 1.0, 0.0]"
307,nj073i,"[0.0, 1.0, 0.0]"
308,n0662k,"[0.0, 1.0, 0.0]"
309,oqgg86,"[0.0, 1.0, 0.0]"
310,uw1v46,"[0.0, 1.0, 0.0]"
311,kxgq3g,"[0.0, 1.0, 0.0]"
312,lcxa69,"[0.0, 1.0, 0.0]"
313,nmwpfo,"[0.0, 1.0, 0.0]"
314,x2zqn5,"[0.0, 1.0, 0.0]"
315,lz07ey,"[0.0, 1.0, 0.0]"
316,gz7ytt,"[0.0, 1.0, 0.0]"
317,lw96dt,"[0.0, 1.0, 0.0]"
318,hfjhhs,"[0.0, 1.0, 0.0]"
319,s47tx8,"[0.0, 1.0, 0.0]"
320,o8d2z4,"[0.0, 1.0, 0.0]"
321,ivju9p,"[0.0, 1.0, 0.0]"
322,jt8vbj,"[0.0, 1.0, 0.0]"
323,k2z3oc,"[0.0, 1.0, 0.0]"
324,si934p,"[0.0, 1.0, 0.0]"
325,edf444,"[0.0, 1.0, 0.0]"
326,kpn75w,"[0.0, 1.0, 0.0]"
327,lpfjw1,"[0.0, 1.0, 0.0]"
328,msmi2w,"[0.0, 1.0, 0.0]"
329,m5nouq,"[0.0, 1.0, 0.0]"
330,fz6n5s,"[0.0, 1.0, 0.0]"
331,j6qky9,"[0.0, 1.0, 0.0]"
332,qa0q3f,"[0.0, 1.0, 0.0]"
333,srj82n,"[0.0, 1.0, 0.0]"
334,hvuicc,"[0.0, 1.0, 0.0]"
335,kd4hdb,"[0.0, 1.0, 0.0]"
336,fufr26,"[0.0, 1.0, 0.0]"
337,ejbh6o,"[0.0, 1.0, 0.0]"
338,m2g36g,"[0.0, 1.0, 0.0]"
339,wnmdpk,"[0.0, 1.0, 0.0]"
340,txpkki,"[0.0, 1.0, 0.0]"
341,jeicnz,"[0.0, 1.0, 0.0]"
342,vaseof,"[0.0, 1.0, 0.0]"
343,n8ezs8,"[0.0, 1.0, 0.0]"
344,kr8ck5,"[0.0, 1.0, 0.0]"
345,sdiz9l,"[0.0, 1.0, 0.0]"
346,eet21q,"[0.0, 1.0, 0.0]"
347,gjpg85,"[0.0, 1.0, 0.0]"
348,jlmodt,"[0.0, 1.0, 0.0]"
349,eltrp8,"[0.0, 1.0, 0.0]"
350,mf0yta,"[0.0, 1.0, 0.0]"
351,irjkzn,"[0.0, 1.0, 0.0]"
352,nhi9qq,"[0.0, 1.0, 0.0]"
353,s3ni5n,"[0.0, 1.0, 0.0]"
354,pnrtzv,"[0.0, 1.0, 0.0]"
355,paukxx,"[0.0, 1.0, 0.0]"
356,egi3ob,"[0.0, 1.0, 0.0]"
357,jjuq40,"[0.0, 1.0, 0.0]"
358,tmuqkc,"[0.0, 1.0, 0.0]"
359,eg7ltt,"[0.0, 1.0, 0.0]"
360,k5k71o,"[0.0, 1.0, 0.0]"
361,sdddhk,"[0.0, 1.0, 0.0]"
362,fjwb7n,"[0.0, 1.0, 0.0]"
363,l3tixm,"[0.0, 1.0, 0.0]"
364,xg2uye,"[0.0, 1.0, 0.0]"
365,heopn4,"[0.0, 1.0, 0.0]"
366,u36uq0,"[0.0, 1.0, 0.0]"
367,jgbv6a,"[0.0, 1.0, 0.0]"
368,rzmuh0,"[0.0, 1.0, 0.0]"
369,un1y2e,"[0.0, 1.0, 0.0]"
370,jsfvo3,"[0.0, 1.0, 0.0]"
371,hcwi9o,"[0.0, 1.0, 0.0]"
372,gt4wxd,"[0.0, 1.0, 0.0]"
373,l6t77z,"[0.0, 1.0, 0.0]"
374,eesfhu,"[0.0, 1.0, 0.0]"
375,ki6ylc,"[0.0, 1.0, 0.0]"
376,jmxnlo,"[0.0, 1.0, 0.0]"
377,k2gtqq,"[0.0, 1.0, 0.0]"
378,ulfky7,"[0.0, 1.0, 0.0]"
379,jw7y2p,"[0.0, 1.0, 0.0]"
380,fbdcx3,"[0.0, 1.0, 0.0]"
381,jhop7n,"[0.0, 1.0, 0.0]"
382,mhujtf,"[0.0, 1.0, 0.0]"
383,mk50z5,"[0.0, 1.0, 0.0]"
384,gu8i67,"[0.0, 1.0, 0.0]"
385,kz06zn,"[0.0, 1.0, 0.0]"
386,m161my,"[0.0, 1.0, 0.0]"
387,jm5v5i,"[0.0, 1.0, 0.0]"
388,m21zo4,"[0.0, 1.0, 0.0]"
389,pigtki,"[0.0, 1.0, 0.0]"
390,jgjubh,"[0.0, 1.0, 0.0]"
391,luqzgz,"[0.0, 1.0, 0.0]"
392,t90ky5,"[0.0, 1.0, 0.0]"
393,l28tss,"[0.0, 1.0, 0.0]"
394,g4p9ib,"[0.0, 1.0, 0.0]"
395,heo6b1,"[0.0, 1.0, 0.0]"
396,m538db,"[0.0, 1.0, 0.0]"
397,ss3gpe,"[0.0, 1.0, 0.0]"
398,e3vnxk,"[0.0, 1.0, 0.0]"
399,rip7xv,"[0.0, 1.0, 0.0]"
400,j9pl4i,"[0.0, 1.0, 0.0]"
401,fpys2g,"[0.0, 1.0, 0.0]"
402,fnx73q,"[0.0, 1.0, 0.0]"
403,nx1rmr,"[0.0, 1.0, 0.0]"
404,j5d947,"[0.0, 1.0, 0.0]"
405,gm14ms,"[0.0, 1.0, 0.0]"
406,jimaa2,"[0.0, 1.0, 0.0]"
407,evwazf,"[0.0, 1.0, 0.0]"
408,jx7c8j,"[0.0, 1.0, 0.0]"
409,e7fbcr,"[0.0, 1.0, 0.0]"
410,gth2zi,"[0.0, 1.0, 0.0]"
411,l4yvbo,"[0.0, 1.0, 0.0]"
412,sad2qp,"[0.0, 1.0, 0.0]"
413,jl8v5r,"[0.0, 1.0, 0.0]"
414,nm7ht9,"[0.0, 1.0, 0.0]"
415,masqi2,"[0.0, 1.0, 0.0]"
