,MemeID,CommentScore
186,y51k00,"[0.3333333333333333, 0.6666666666666666, 0.0]"
187,y5iedp,"[0.3333333333333333, 0.6666666666666666, 0.0]"
188,y66iid,"[0.8, 0.2, 0.0]"
189,y07kof,"[0.7222222222222222, 0.2777777777777778, 0.0]"
190,y5vebj,"[1.0, 0.0, 0.0]"
191,y62nqb,"[0.5, 0.5, 0.0]"
192,y0kzb8,"[0.801980198019802, 0.19801980198019803, 0.0]"
193,y3d29u,"[0.75, 0.25, 0.0]"
194,y13j0y,"[0.8363636363636363, 0.16363636363636364, 0.0]"
195,xzt5e0,"[0.375, 0.625, 0.0]"
196,y2fomw,"[0.8333333333333334, 0.16666666666666666, 0.0]"
197,y4w0xq,"[0, 0, 0]"
198,y2bso4,"[0.625, 0.375, 0.0]"
199,xzjowj,"[0.801980198019802, 0.19801980198019803, 0.0]"
200,y0frcr,"[0.796875, 0.203125, 0.0]"
201,y173p0,"[0, 0, 0]"
202,y362nu,"[0.5714285714285714, 0.42857142857142855, 0.0]"
203,y34wf1,"[0.6666666666666666, 0.3333333333333333, 0.0]"
204,y0pvza,"[0.8333333333333334, 0.16666666666666666, 0.0]"
205,y1z2bp,"[0.8181818181818182, 0.18181818181818182, 0.0]"
206,y2mgz8,"[0.8823529411764706, 0.11764705882352941, 0.0]"
207,y618di,"[0.825, 0.175, 0.0]"
208,y3kouz,"[0.7272727272727273, 0.2727272727272727, 0.0]"
209,xzqq3l,"[0.801980198019802, 0.19801980198019803, 0.0]"
210,y0axvj,"[0.8571428571428571, 0.14285714285714285, 0.0]"
211,y39jpl,"[0, 0, 0]"
212,xztni4,"[0.6777777777777778, 0.32222222222222224, 0.0]"
213,y3kk4a,"[0.6, 0.4, 0.0]"
214,y1awau,"[0.6111111111111112, 0.3888888888888889, 0.0]"
215,y2iaya,"[0.0, 1.0, 0.0]"
216,y5idqm,"[0.7526881720430108, 0.24731182795698925, 0.0]"
217,y0azwp,"[0.7317073170731707, 0.2682926829268293, 0.0]"
218,y12zjg,"[0.7065217391304348, 0.29347826086956524, 0.0]"
219,xzmuw6,"[0.625, 0.375, 0.0]"
220,y13d3k,"[0.8333333333333334, 0.16666666666666666, 0.0]"
221,y1kyse,"[0, 0, 0]"
222,y24u5s,"[0.75, 0.25, 0.0]"
223,y1jgki,"[0.6071428571428571, 0.39285714285714285, 0.0]"
224,y6ck3t,"[0.7, 0.3, 0.0]"
225,y68q09,"[0.6363636363636364, 0.36363636363636365, 0.0]"
226,xzkn7l,"[0.6, 0.4, 0.0]"
227,y2x1ky,"[0.8823529411764706, 0.11764705882352941, 0.0]"
228,y1fe29,"[1.0, 0.0, 0.0]"
229,y45y7r,"[0.7722772277227723, 0.22772277227722773, 0.0]"
230,y3d6x4,"[0.75, 0.25, 0.0]"
231,y61n0m,"[1.0, 0.0, 0.0]"
232,y4gmru,"[0.8, 0.2, 0.0]"
233,y3fqmy,"[0.9166666666666666, 0.08333333333333333, 0.0]"
234,y5jh3e,"[0.8, 0.2, 0.0]"
235,y1hv0q,"[0.8888888888888888, 0.1111111111111111, 0.0]"
236,y26g6e,"[0.8333333333333334, 0.16666666666666666, 0.0]"
237,y1n4xv,"[0.0, 1.0, 0.0]"
238,y5xssb,"[0, 0, 0]"
239,y1o2ij,"[1.0, 0.0, 0.0]"
240,y01b3s,"[1.0, 0.0, 0.0]"
241,y46dyt,"[0.8648648648648649, 0.13513513513513514, 0.0]"
242,y44qte,"[1.0, 0.0, 0.0]"
243,y0iutw,"[1.0, 0.0, 0.0]"
244,y23jpd,"[0.625, 0.375, 0.0]"
245,y67gxf,"[0.801980198019802, 0.19801980198019803, 0.0]"
246,y2xmw0,"[0.851063829787234, 0.14893617021276595, 0.0]"
247,y31wjp,"[0.5, 0.5, 0.0]"
248,y13p0f,"[0.9504950495049505, 0.04950495049504951, 0.0]"
249,y2alre,"[0.5, 0.5, 0.0]"
250,y5uhf4,"[1.0, 0.0, 0.0]"
251,y5zl7x,"[0.8316831683168316, 0.16831683168316833, 0.0]"
252,y0omre,"[0.8, 0.2, 0.0]"
253,y64ils,"[0, 0, 0]"
254,y64hgh,"[0.75, 0.25, 0.0]"
255,y07h9d,"[0.7272727272727273, 0.2727272727272727, 0.0]"
256,y28fui,"[1.0, 0.0, 0.0]"
257,xztxfw,"[0.8, 0.2, 0.0]"
258,y2yzjq,"[0.7128712871287128, 0.2871287128712871, 0.0]"
259,y2yrt8,"[0.875, 0.125, 0.0]"
260,y4pbb8,"[0.7623762376237624, 0.2376237623762376, 0.0]"
261,y5glgu,"[0.7, 0.3, 0.0]"
262,y2hcxh,"[1.0, 0.0, 0.0]"
263,y6cq5i,"[0.75, 0.25, 0.0]"
264,y473wc,"[0.8072289156626506, 0.1927710843373494, 0.0]"
265,y55gyz,"[0.8676470588235294, 0.1323529411764706, 0.0]"
266,y1dnu5,"[0.0, 1.0, 0.0]"
267,y2x76x,"[0.5, 0.5, 0.0]"
268,y3p2lj,"[1.0, 0.0, 0.0]"
269,xzn33c,"[0.9285714285714286, 0.07142857142857142, 0.0]"
