,MemeID,CommentScore
190,typl7t,"[0.0, 1.0, 0.0]"
191,t2d8rh,"[0.0, 1.0, 0.0]"
192,usltd3,"[0.0, 1.0, 0.0]"
193,v7s2dz,"[0.0, 1.0, 0.0]"
194,w3pvrl,"[0.0, 1.0, 0.0]"
195,xkorih,"[0.0, 1.0, 0.0]"
196,uh1d13,"[0, 0, 0]"
197,vc4m9n,"[0.0, 1.0, 0.0]"
198,x69ux6,"[0.0, 1.0, 0.0]"
199,rvafhm,"[0.0, 1.0, 0.0]"
200,urqomp,"[0.0, 1.0, 0.0]"
201,xib5vy,"[0.0, 1.0, 0.0]"
202,snaqbw,"[0.0, 1.0, 0.0]"
203,ucupgz,"[0, 0, 0]"
204,sq4xac,"[0.0, 1.0, 0.0]"
205,temsrn,"[0.0, 1.0, 0.0]"
206,ssma4l,"[0.0, 1.0, 0.0]"
207,us7ni5,"[0, 0, 0]"
208,sx1gh9,"[0.0, 1.0, 0.0]"
209,wojcer,"[0, 0, 0]"
210,x6a00e,"[0.0, 1.0, 0.0]"
211,v429i4,"[0, 0, 0]"
212,scjujq,"[0.0, 1.0, 0.0]"
213,twaqfa,"[0.0, 1.0, 0.0]"
214,th3ydf,"[0.0, 1.0, 0.0]"
215,wp8esx,"[0, 0, 0]"
216,ut3mi1,"[0.0, 1.0, 0.0]"
217,ut54qi,"[0.0, 1.0, 0.0]"
218,uxjqpf,"[0, 0, 0]"
219,ti1xig,"[0, 0, 0]"
220,vf52d9,"[0.0, 1.0, 0.0]"
221,t5059r,"[0.0, 1.0, 0.0]"
222,rzjs1g,"[0.0, 1.0, 0.0]"
223,s18xnj,"[0.0, 1.0, 0.0]"
224,upru0e,"[0.0, 1.0, 0.0]"
225,sg0gyn,"[0.0, 1.0, 0.0]"
226,xh043e,"[0.0, 1.0, 0.0]"
227,wveqf9,"[0.0, 1.0, 0.0]"
228,sakplv,"[0.0, 1.0, 0.0]"
229,tpjzds,"[0.0, 1.0, 0.0]"
230,tur49x,"[0, 0, 0]"
231,x888wp,"[0.0, 1.0, 0.0]"
232,s842j3,"[0.0, 1.0, 0.0]"
233,w3iowx,"[0.0, 1.0, 0.0]"
234,sfhj2v,"[0.0, 1.0, 0.0]"
235,uqqxj5,"[0.0, 1.0, 0.0]"
236,uccglr,"[0.0, 1.0, 0.0]"
237,v4qapw,"[0, 0, 0]"
238,vjd8wy,"[0.0, 1.0, 0.0]"
239,ty48i7,"[0.0, 1.0, 0.0]"
240,sboqjj,"[0, 0, 0]"
241,s7zu6d,"[0.0, 1.0, 0.0]"
242,ttn9o6,"[0.0, 1.0, 0.0]"
243,srglce,"[0.0, 1.0, 0.0]"
244,uz5200,"[0.0, 1.0, 0.0]"
245,xlm28i,"[0.0, 1.0, 0.0]"
246,t1imub,"[0.0, 1.0, 0.0]"
247,wm258k,"[0.0, 1.0, 0.0]"
248,rusk0n,"[0.0, 1.0, 0.0]"
249,xfxyov,"[0.0, 1.0, 0.0]"
250,wnf9e6,"[0.0, 1.0, 0.0]"
251,vybzui,"[0.0, 1.0, 0.0]"
252,tup5tm,"[0.0, 1.0, 0.0]"
253,xszfhn,"[0.0, 1.0, 0.0]"
254,toohh5,"[0.0, 1.0, 0.0]"
255,xh0rgj,"[0, 0, 0]"
256,x7z7w7,"[0, 0, 0]"
257,up3j7w,"[0.0, 1.0, 0.0]"
258,xnkg1l,"[0.0, 1.0, 0.0]"
259,ulze1p,"[0.0, 1.0, 0.0]"
260,ujpx2z,"[0.0, 1.0, 0.0]"
261,uj1dur,"[0.0, 1.0, 0.0]"
262,t9y28o,"[0.0, 1.0, 0.0]"
263,s8rmui,"[0.0, 1.0, 0.0]"
264,v8jk0h,"[0.0, 1.0, 0.0]"
265,xogc8l,"[0.0, 1.0, 0.0]"
266,v137tz,"[0.0, 1.0, 0.0]"
267,v6er6n,"[0.0, 1.0, 0.0]"
268,u34e7v,"[0.0, 1.0, 0.0]"
